issuer_ca_id,issuer_name,name_value,min_cert_id,min_entry_timestamp,not_before
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",dialin.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",ews.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lync.bak.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lync.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lyncdiscover.bak.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lyncdiscover.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lyncdiscover.polizei.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",lync.polizei.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",meet.bak.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",meet.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",meet.polizei.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",sip.bak.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",sip.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",sip.polizei.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",sync.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",www.lync.bmi.gv.at,36681249,2016-09-30 22:53:22.51,2014-01-21 08:36:02
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",admin.linux@bka.gv.at,36681798,2016-09-30 22:53:13.635,2007-11-02 08:16:51
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",bernhard.schitter@bka.gv.at,36681798,2016-09-30 22:53:13.635,2007-11-02 08:16:51
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",w4.bka.gv.at,36681798,2016-09-30 22:53:13.635,2007-11-02 08:16:51
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",moa.bka.gv.at,36644048,2016-09-30 22:51:28.406,2010-04-08 08:14:55
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",zertifikat@bka.gv.at,36644048,2016-09-30 22:51:28.406,2010-04-08 08:14:55
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",webmaster@cio.gv.at,36640698,2016-09-30 22:48:30.077,2005-06-20 10:17:18
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",www.cio.gv.at,36640698,2016-09-30 22:48:30.077,2005-06-20 10:17:18
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",walter.schwaiger@bka.gv.at,36669734,2016-09-30 22:43:49.183,2006-04-12 14:07:03
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",www.bka.gv.at,36669734,2016-09-30 22:43:49.183,2006-04-12 14:07:03
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",bundeskanzleramt.gv.at,36523573,2016-09-30 12:39:02.094,2016-09-30 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.bundeskanzleramt.gv.at,36523573,2016-09-30 12:39:02.094,2016-09-30 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",bka.gv.at,36522506,2016-09-30 12:19:03.967,2016-09-30 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.bka.gv.at,36522506,2016-09-30 12:19:03.967,2016-09-30 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",romadialogplattform.gv.at,36503693,2016-09-30 11:08:58.137,2016-08-05 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",www.romadialogplattform.gv.at,36503693,2016-09-30 11:08:58.137,2016-08-05 00:00:00
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",awp-test.justiz.gv.at,36226675,2016-09-28 05:02:34.072,2010-09-21 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",franz.skarka@brz.gv.at,36186155,2016-09-28 04:59:43.825,2008-01-31 15:24:16
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",moa-zs.brz.gv.at,36186155,2016-09-28 04:59:43.825,2008-01-31 15:24:16
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",webmail.statistik.gv.at,36191712,2016-09-28 04:53:54.365,2013-11-18 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",webmail.justiz.gv.at,36218208,2016-09-28 04:49:37.37,2010-01-28 00:00:00
31,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",mail.hagenberg.ooe.gv.at,36211848,2016-09-28 04:37:29.347,2011-11-28 00:00:00
31,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",www.mail.hagenberg.ooe.gv.at,36211848,2016-09-28 04:37:29.347,2011-11-28 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",findok-intra.bmf.gv.at,36201805,2016-09-28 04:25:52.37,2010-05-31 00:00:00
20,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",mail.hirschbach.ooe.gv.at,36197072,2016-09-28 04:20:37.593,2008-07-17 00:00:00
20,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",www.mail.hirschbach.ooe.gv.at,36197072,2016-09-28 04:20:37.593,2008-07-17 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",portal04.bmf.gv.at,36065719,2016-09-27 20:40:27.165,2010-03-04 00:00:00
20,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",mail.st-marien.ooe.gv.at,36042416,2016-09-27 19:51:11.413,2010-06-22 00:00:00
20,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",www.mail.st-marien.ooe.gv.at,36042416,2016-09-27 19:51:11.413,2010-06-22 00:00:00
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",awp.justiz.gv.at,36085729,2016-09-27 19:40:22.08,2010-09-21 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",lxli01-058.ooe.gv.at,36035804,2016-09-27 19:28:03.641,2011-12-02 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",mdm.ooe.gv.at,36035804,2016-09-27 19:28:03.641,2011-12-02 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",admin.linux@bka.gv.at,36040192,2016-09-27 19:25:16.459,2007-05-07 13:25:51
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",labs.cio.gv.at,36040192,2016-09-27 19:25:16.459,2007-05-07 13:25:51
21,"C=NL, O=TERENA, CN=TERENA SSL CA",datatransfer.ehealth.gv.at,36008427,2016-09-27 18:06:12.87,2010-11-29 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",reinhard.knapp@bka.gv.at,36044132,2016-09-27 18:00:34.126,2008-10-23 13:31:26
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",wwi.ris-erfassung.bka.gv.at,36044132,2016-09-27 18:00:34.126,2008-10-23 13:31:26
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",s-findok-intra.bmf.gv.at,36014324,2016-09-27 17:59:03.55,2010-08-13 00:00:00
39,"O=VeriSign Trust Network, OU=""VeriSign, Inc."", OU=VeriSign International Server CA - Class 3, OU=www.verisign.com/CPS Incorp.by Ref. LIABILITY LTD.(c)97 VeriSign",stbmx2.bmask.gv.at,35974836,2016-09-27 17:01:34.226,2009-01-23 00:00:00
39,"O=VeriSign Trust Network, OU=""VeriSign, Inc."", OU=VeriSign International Server CA - Class 3, OU=www.verisign.com/CPS Incorp.by Ref. LIABILITY LTD.(c)97 VeriSign",stbmx.bmask.gv.at,35972223,2016-09-27 16:58:21.438,2009-01-23 00:00:00
49,"O=AlphaSSL, CN=AlphaSSL CA - G2",*.sfws.gv.at,35988232,2016-09-27 15:50:25.46,2012-01-24 12:01:37
49,"O=AlphaSSL, CN=AlphaSSL CA - G2",sfws.gv.at,35988232,2016-09-27 15:50:25.46,2012-01-24 12:01:37
1482,"C=US, O=""thawte, Inc."", CN=thawte SHA256 SSL CA",bparchiv.bmf.gv.at,35960831,2016-09-27 15:35:11.187,2016-09-27 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",bundqs.jobboerse.gv.at,35950535,2016-09-27 14:59:23.079,2011-04-05 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",access.ada.gv.at,35947602,2016-09-27 14:58:53.597,2009-03-03 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",webmail.ada.gv.at,35949391,2016-09-27 14:53:10.189,2009-03-04 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",test.login-bund.moa.gv.at,35944190,2016-09-27 14:22:43.071,2009-09-23 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",dls-jobboerse.bmwa.gv.at,35941647,2016-09-27 14:07:08.836,2007-10-16 14:43:12
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",friedrich.dozler@bmwa.gv.at,35941647,2016-09-27 14:07:08.836,2007-10-16 14:43:12
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",bwidb.bmwfj.gv.at,35940229,2016-09-27 14:00:28.801,2009-09-29 13:24:48
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",friedrich.dozler@bmwfj.gv.at,35940229,2016-09-27 14:00:28.801,2009-09-29 13:24:48
101,"C=US, O=Equifax Secure Inc., CN=Equifax Secure Global eBusiness CA-1",mail.aba.gv.at,35940148,2016-09-27 14:00:09.554,2008-04-14 08:55:57
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",vst.bmf.gv.at,35936487,2016-09-27 13:45:51.673,2010-02-08 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",portals.bmf.gv.at,35899541,2016-09-27 13:33:10.495,2009-12-11 00:00:00
27,"C=US, O=""VeriSign, Inc."", OU=VeriSign Trust Network, OU=Terms of use at https://www.verisign.com/rpa (c)10, CN=VeriSign Class 3 Secure Server CA - G3",mobile.salzburg.gv.at,35897910,2016-09-27 13:28:29.153,2012-01-20 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",www.zustellung.gv.at,35892165,2016-09-27 13:10:26.336,2006-11-28 10:29:42
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",citrix.bmwfj.gv.at,35889456,2016-09-27 12:59:49.332,2010-05-19 00:00:00
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",des.justiz.gv.at,35905625,2016-09-27 12:59:03.155,2010-07-12 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",esa2.ooe.gv.at,35901804,2016-09-27 12:44:19.609,2011-05-17 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",conf-zoll.bmf.gv.at,35883634,2016-09-27 12:34:58.11,2010-05-18 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",stp.entw.portal.bka.gv.at,35876251,2016-09-27 12:18:32.226,2011-03-04 11:27:24
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",zertifikat@bka.gv.at,35876251,2016-09-27 12:18:32.226,2011-03-04 11:27:24
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",finanzonline.bmf.gv.at,35879642,2016-09-27 12:10:24.266,2009-11-12 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",portal.bbg.gv.at,35867224,2016-09-27 11:52:24.347,2010-02-08 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",www.usp.gv.at,35848489,2016-09-27 11:51:02.331,2010-01-11 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",portal2.bbg.gv.at,35862671,2016-09-27 11:43:45.863,2010-02-08 00:00:00
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",awp.portal.bka.gv.at,35858869,2016-09-27 11:11:40.121,2006-04-06 09:26:56
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",bernhard.schitter@bka.gv.at,35858869,2016-09-27 11:11:40.121,2006-04-06 09:26:56
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",admin.linux@bka.gv.at,35854347,2016-09-27 10:42:29.543,2007-07-04 06:46:39
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",login-bund.moa.gv.at,35854347,2016-09-27 10:42:29.543,2007-07-04 06:46:39
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",iwd.bmf.gv.at,35810815,2016-09-27 10:13:31.635,2011-10-04 00:00:00
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",walter.schwaiger@bka.gv.at,35830414,2016-09-27 10:11:43.854,2006-04-12 14:05:10
1205,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-corporate-light-02, CN=a-sign-corporate-light-02",www.dsk.gv.at,35830414,2016-09-27 10:11:43.854,2006-04-12 14:05:10
21,"C=NL, O=TERENA, CN=TERENA SSL CA",d228.bka.gv.at,35827873,2016-09-27 09:56:32.995,2010-11-09 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",franz.skarka@brz.gv.at,35788682,2016-09-27 09:26:27.356,2009-12-21 15:57:46
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",ief.bmask.gv.at,35788682,2016-09-27 09:26:27.356,2009-12-21 15:57:46
377,"C=US, O=""VeriSign, Inc."", OU=VeriSign Trust Network, OU=Terms of use at https://www.verisign.com/rpa (c)05, CN=VeriSign Class 3 Secure Server CA",akpflegevorsorge.bmask.gv.at,35782226,2016-09-27 09:18:30.551,2009-01-27 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",www.akkreditierung.bka.gv.at,35780871,2016-09-27 09:11:08.866,2009-11-25 00:00:00
13,"C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com",adportal.bmf.gv.at,35773853,2016-09-27 08:44:59.355,2009-06-05 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",bmf.pawa.bmwfj.gv.at,35764786,2016-09-27 07:41:20.133,2009-03-05 09:35:02
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",friedrich.dozler@bmwfj.gv.at,35764786,2016-09-27 07:41:20.133,2009-03-05 09:35:02
48,"C=US, O=""Thawte, Inc."", OU=Domain Validated SSL, CN=Thawte DV SSL CA",www.staedtebund.gv.at,35761712,2016-09-27 07:21:11.642,2010-09-24 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",reinhard.pfaller@bmlv.gv.at,35738609,2016-09-27 07:16:05.047,2007-03-27 08:51:17
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",www.hpa.gv.at,35738609,2016-09-27 07:16:05.047,2007-03-27 08:51:17
21,"C=NL, O=TERENA, CN=TERENA SSL CA",eccairs.bmvit.gv.at,35744137,2016-09-27 06:26:53.189,2010-03-31 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",moa1.ooe.gv.at,35726383,2016-09-27 06:25:27.761,2008-06-23 07:56:45
27,"C=US, O=""VeriSign, Inc."", OU=VeriSign Trust Network, OU=Terms of use at https://www.verisign.com/rpa (c)10, CN=VeriSign Class 3 Secure Server CA - G3",ws.salzburg.gv.at,35716501,2016-09-27 05:40:38.922,2014-01-09 00:00:00
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",klemens.urban@bmukk.gv.at,35709913,2016-09-27 05:18:24.838,2008-04-09 12:40:32
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",stp.bmukk-bmwf.gv.at,35709913,2016-09-27 05:18:24.838,2008-04-09 12:40:32
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",courts.justiz.gv.at,35709293,2016-09-27 05:15:54.796,2008-01-08 14:45:53
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",www.formulare.justiz.gv.at,35709293,2016-09-27 05:15:54.796,2008-01-08 14:45:53
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",www.justiz.gv.at,35709293,2016-09-27 05:15:54.796,2008-01-08 14:45:53
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",test.moa.gv.at,35705408,2016-09-27 05:10:55.458,2009-09-25 11:56:38
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",timo.mischitz@bka.gv.at,35705408,2016-09-27 05:10:55.458,2009-09-25 11:56:38
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",zertifikat@bka.gv.at,35705408,2016-09-27 05:10:55.458,2009-09-25 11:56:38
3,"C=US, O=Equifax, OU=Equifax Secure Certificate Authority",mail.hblawo.bmlfuw.gv.at,35695349,2016-09-27 04:46:39.901,2008-06-25 13:45:38
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",admin.linux@bka.gv.at,35689428,2016-09-27 04:21:43.202,2008-10-07 08:51:58
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",bernhard.schitter@bka.gv.at,35689428,2016-09-27 04:21:43.202,2008-10-07 08:51:58
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",dvr.test.dsk.gv.at,35689428,2016-09-27 04:21:43.202,2008-10-07 08:51:58
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",friedrich.dozler@bmwfj.gv.at,35703014,2016-09-27 04:16:49.216,2009-11-06 11:53:39
214,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-03, CN=a-sign-SSL-03",psybe.bmwfj.gv.at,35703014,2016-09-27 04:16:49.216,2009-11-06 11:53:39
64,"C=US, O=""VeriSign, Inc."", OU=VeriSign Trust Network, OU=Terms of use at https://www.verisign.com/rpa (c)06, CN=VeriSign Class 3 Extended Validation SSL CA",www.ris.bka.gv.at,35685507,2016-09-27 04:02:29.867,2009-01-27 00:00:00
21,"C=NL, O=TERENA, CN=TERENA SSL CA",portal-test.oesta.gv.at,35668917,2016-09-27 03:02:24.824,2013-12-12 00:00:00
31,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",mail.neukirchen-voeckla.ooe.gv.at,35646663,2016-09-27 02:04:08.943,2011-08-29 00:00:00
31,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",www.mail.neukirchen-voeckla.ooe.gv.at,35646663,2016-09-27 02:04:08.943,2011-08-29 00:00:00
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",mobacc.bmask.gv.at,35629939,2016-09-27 00:36:11.924,2012-03-19 00:00:00
15,"C=US, O=""Thawte, Inc."", CN=Thawte SSL CA",smc.bbg.gv.at,35629261,2016-09-27 00:20:53.1,2012-06-11 00:00:00
